Tab;SIGNAL NAME;TEST_VALERE;"PORT ADDRESS 
(in decimal)";"OFFSET 
(number of bits, in decimal)";SIZE ;"TYPE 
(integer, float, boolean)";"Signed/
Unsigned";Sender;Receiver;Description;Type;Test 6 mai 2021;Fait;Configuration V1;Type de message V1;Fréquence pour logger;Testé via;Valeur en permanence sur MVB;Valeurs furtives sur MVB
DDU;DD22_IDCUCNbObClsDetStep;;0x965;88;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Paramètre T16 : Nombre détections d'obstacle consécutifs pendant la rentrée du comble lacune;Paramètre;N;;;;;;;
DDU;DD22_IDCUCNbObOpnDetStep;;0x965;96;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Paramètre T18 : Nombre détections d'obstacle consécutifs pendant la sortie du comble lacune;Paramètre;N;;;;;;;
DDU;DD22_ISpare_905_104;;0x965;104;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_112;;0x965;112;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_120;;0x965;120;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_128;;0x965;128;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_136;;0x965;136;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_144;;0x965;144;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_152;;0x965;152;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_160;;0x965;160;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_168;;0x965;168;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_176;;0x965;176;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_184;;0x965;184;8;BYTE;UNSIGNED8;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_IDCUCLgtBarrActCls;;0x965;192;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Cellules photoélectriques actives en phase de fermeture;Etat;N;;;;;;;
DDU;DD22_ISpare_905_193;;0x965;193;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_194;;0x965;194;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_195;;0x965;195;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_196;;0x965;196;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_197;;0x965;197;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_198;;0x965;198;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_199;;0x965;199;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_200;;0x965;200;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_201;;0x965;201;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_202;;0x965;202;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_203;;0x965;203;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_204;;0x965;204;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_205;;0x965;205;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_206;;0x965;206;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_207;;0x965;207;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_208;;0x965;208;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_209;;0x965;209;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_210;;0x965;210;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_211;;0x965;211;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_212;;0x965;212;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_213;;0x965;213;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_214;;0x965;214;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_215;;0x965;215;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_216;;0x965;216;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_217;;0x965;217;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_218;;0x965;218;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_219;;0x965;219;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_220;;0x965;220;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_221;;0x965;221;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_222;;0x965;222;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_223;;0x965;223;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_224;;0x965;224;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_225;;0x965;225;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_226;;0x965;226;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_227;;0x965;227;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_228;;0x965;228;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_229;;0x965;229;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_230;;0x965;230;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_231;;0x965;231;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_232;;0x965;232;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_233;;0x965;233;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_234;;0x965;234;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_235;;0x965;235;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_236;;0x965;236;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_237;;0x965;237;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_238;;0x965;238;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_239;;0x965;239;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_240;;0x965;240;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_241;;0x965;241;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_242;;0x965;242;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_243;;0x965;243;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_244;;0x965;244;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_245;;0x965;245;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_246;;0x965;246;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_247;;0x965;247;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_248;;0x965;248;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_249;;0x965;249;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_250;;0x965;250;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_251;;0x965;251;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_252;;0x965;252;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_253;;0x965;253;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_254;;0x965;254;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;DD22_ISpare_905_255;;0x965;255;1;BOOL;BOOLEAN1;orgdd22;orgmpu;Spare;Spare;N;;N;NA;;;;
DDU;U2_IIOS0;;0x88C;0;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS0;;;;N;NA;;;;
DDU;U2_IIOS1;;0x88C;1;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS1;;;;N;NA;;;;
DDU;U2_IIOS2;;0x88C;2;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS2;;;;N;NA;;;;
DDU;U2_IIOS3;;0x88C;3;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS3;;;;N;NA;;;;
DDU;U2_IIOS4;;0x88C;4;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS4;;;;N;NA;;;;
DDU;U2_IIOS5;;0x88C;5;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS5;;;;N;NA;;;;
DDU;U2_IIOS6;;0x88C;6;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS6;;;;N;NA;;;;
DDU;U2_IIOS7;;0x88C;7;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS7;;;;N;NA;;;;
DDU;U2_IIOS8;;0x88C;8;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS8;;;;N;NA;;;;
DDU;U2_IIOS9;;0x88C;9;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS9;;;;N;NA;;;;
DDU;U2_IIOS10;;0x88C;10;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS10;;;;N;NA;;;;
DDU;U2_IIOS11;;0x88C;11;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS11;;;;N;NA;;;;
DDU;U2_IIOS12;;0x88C;12;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS12;;;;N;NA;;;;
DDU;U2_IIOS13;;0x88C;13;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS13;;;;N;NA;;;;
DDU;U2_IIOS14;;0x88C;14;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS14;;;;N;NA;;;;
DDU;U2_IIOS15;;0x88C;15;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS15;;;;N;NA;;;;
DDU;U2_IIOS16;;0x88C;16;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS16;;;;N;NA;;;;
DDU;U2_IIOS17;;0x88C;17;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS17;;;;N;NA;;;;
DDU;U2_IIOS18;;0x88C;18;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS18;;;;N;NA;;;;
DDU;U2_IIOS19;;0x88C;19;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS19;;;;N;NA;;;;
DDU;U2_IIOS20;;0x88C;20;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS20;;;;N;NA;;;;
DDU;U2_IIOS21;;0x88C;21;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS21;;;;N;NA;;;;
DDU;U2_IIOS22;;0x88C;22;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS22;;;;N;NA;;;;
DDU;U2_IIOS23;;0x88C;23;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS23;;;;N;NA;;;;
DDU;U2_IIOS24;;0x88C;24;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS24;;;;N;NA;;;;
DDU;U2_IIOS25;;0x88C;25;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS25;;;;N;NA;;;;
DDU;U2_IIOS26;;0x88C;26;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS26;;;;N;NA;;;;
DDU;U2_IIOS27;;0x88C;27;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS27;;;;N;NA;;;;
DDU;U2_IIOS28;;0x88C;28;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS28;;;;N;NA;;;;
DDU;U2_IIOS29;;0x88C;29;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS29;;;;N;NA;;;;
DDU;U2_IIOS30;;0x88C;30;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS30;;;;N;NA;;;;
DDU;U2_IIOS31;;0x88C;31;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS31;;;;N;NA;;;;
DDU;U2_IIOS32;;0x88C;32;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS32;;;;N;NA;;;;
DDU;U2_IIOS33;;0x88C;33;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS33;;;;N;NA;;;;
DDU;U2_IIOS34;;0x88C;34;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS34;;;;N;NA;;;;
DDU;U2_IIOS35;;0x88C;35;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS35;;;;N;NA;;;;
DDU;U2_IIOS36;;0x88C;36;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS36;;;;N;NA;;;;
DDU;U2_IIOS37;;0x88C;37;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS37;;;;N;NA;;;;
DDU;U2_IIOS38;;0x88C;38;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS38;;;;N;NA;;;;
DDU;U2_IIOS39;;0x88C;39;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS39;;;;N;NA;;;;
DDU;U2_IIOS40;;0x88C;40;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS40;;;;N;NA;;;;
DDU;U2_IIOS41;;0x88C;41;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS41;;;;N;NA;;;;
DDU;U2_IIOS42;;0x88C;42;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS42;;;;N;NA;;;;
DDU;U2_IIOS43;;0x88C;43;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS43;;;;N;NA;;;;
DDU;U2_IIOS44;;0x88C;44;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS44;;;;N;NA;;;;
DDU;U2_IIOS45;;0x88C;45;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS45;;;;N;NA;;;;
DDU;U2_IIOS46;;0x88C;46;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS46;;;;N;NA;;;;
DDU;U2_IIOS47;;0x88C;47;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS47;;;;N;NA;;;;
DDU;U2_IIOS48;;0x88C;48;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS48;;;;N;NA;;;;
DDU;U2_IIOS49;;0x88C;49;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS49;;;;N;NA;;;;
DDU;U2_IIOS50;;0x88C;50;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS50;;;;N;NA;;;;
DDU;U2_IIOS51;;0x88C;51;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS51;;;;N;NA;;;;
DDU;U2_IIOS52;;0x88C;52;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS52;;;;N;NA;;;;
DDU;U2_IIOS53;;0x88C;53;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS53;;;;N;NA;;;;
DDU;U2_IIOS54;;0x88C;54;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS54;;;;N;NA;;;;
DDU;U2_IIOS55;;0x88C;55;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS55;;;;N;NA;;;;
DDU;U2_IIOS56;;0x88C;56;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS56;;;;N;NA;;;;
DDU;U2_IIOS57;;0x88C;57;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS57;;;;N;NA;;;;
DDU;U2_IIOS58;;0x88C;58;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS58;;;;N;NA;;;;
DDU;U2_IIOS59;;0x88C;59;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS59;;;;N;NA;;;;
DDU;U2_IIOS60;;0x88C;60;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS60;;;;N;NA;;;;
DDU;U2_IIOS61;;0x88C;61;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS61;;;;N;NA;;;;
DDU;U2_IIOS62;;0x88C;62;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS62;;;;N;NA;;;;
DDU;U2_IIOS63;;0x88C;63;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS63;;;;N;NA;;;;
DDU;U2_IIOS64;;0x88C;64;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS64;;;;N;NA;;;;
DDU;U2_IIOS65;;0x88C;65;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS65;;;;N;NA;;;;
DDU;U2_IIOS66;;0x88C;66;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS66;;;;N;NA;;;;
DDU;U2_IIOS67;;0x88C;67;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS67;;;;N;NA;;;;
DDU;U2_IIOS68;;0x88C;68;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS68;;;;N;NA;;;;
DDU;U2_IIOS69;;0x88C;69;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS69;;;;N;NA;;;;
DDU;U2_IIOS70;;0x88C;70;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS70;;;;N;NA;;;;
DDU;U2_IIOS71;;0x88C;71;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS71;;;;N;NA;;;;
DDU;U2_IIOS72;;0x88C;72;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS72;;;;N;NA;;;;
DDU;U2_IIOS73;;0x88C;73;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS73;;;;N;NA;;;;
DDU;U2_IIOS74;;0x88C;74;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS74;;;;N;NA;;;;
DDU;U2_IIOS75;;0x88C;75;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS75;;;;N;NA;;;;
DDU;U2_IIOS76;;0x88C;76;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS76;;;;N;NA;;;;
DDU;U2_IIOS77;;0x88C;77;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS77;;;;N;NA;;;;
DDU;U2_IIOS78;;0x88C;78;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS78;;;;N;NA;;;;
DDU;U2_IIOS79;;0x88C;79;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS79;;;;N;NA;;;;
DDU;U2_IIOS80;;0x88C;80;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS80;;;;N;NA;;;;
DDU;U2_IIOS81;;0x88C;81;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS81;;;;N;NA;;;;
DDU;U2_IIOS82;;0x88C;82;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS82;;;;N;NA;;;;
DDU;U2_IIOS83;;0x88C;83;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS83;;;;N;NA;;;;
DDU;U2_IIOS84;;0x88C;84;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS84;;;;N;NA;;;;
DDU;U2_IIOS85;;0x88C;85;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS85;;;;N;NA;;;;
DDU;U2_IIOS86;;0x88C;86;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS86;;;;N;NA;;;;
DDU;U2_IIOS87;;0x88C;87;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS87;;;;N;NA;;;;
DDU;U2_IIOS88;;0x88C;88;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS88;;;;N;NA;;;;
DDU;U2_IIOS89;;0x88C;89;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS89;;;;N;NA;;;;
DDU;U2_IIOS90;;0x88C;90;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS90;;;;N;NA;;;;
DDU;U2_IIOS91;;0x88C;91;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS91;;;;N;NA;;;;
DDU;U2_IIOS92;;0x88C;92;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS92;;;;N;NA;;;;
DDU;U2_IIOS93;;0x88C;93;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS93;;;;N;NA;;;;
DDU;U2_IIOS94;;0x88C;94;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS94;;;;N;NA;;;;
DDU;U2_IIOS95;;0x88C;95;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS95;;;;N;NA;;;;
DDU;U2_IIOS96;;0x88C;96;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS96;;;;N;NA;;;;
DDU;U2_IIOS97;;0x88C;97;1;BOOL;BOOLEAN1;orggtw;orgdd11,orgdd21,orgdd12,orgdd22;IOS97;;;;N;NA;;;;
